chrom,start,end,kmeans_label
chr10,42842158,42842558,2
chr10,42950199,42950599,2
chr10,42950958,42951358,2
chr10,42958106,42958506,2
chr10,42968364,42968764,2
chr10,42972744,42973144,2
chr10,42988629,42989029,1
chr10,43043397,43043797,0
chr10,43155049,43155449,2
chr10,43174384,43174784,4
chr10,43221214,43221614,2
chr10,43222149,43222549,4
chr10,43226407,43226807,2
chr10,43255701,43256101,0
chr10,43276233,43276633,3
chr10,43315240,43315640,1
chr10,43438470,43438870,3
chr10,43439416,43439816,0
chr10,43452388,43452788,0
chr10,43456300,43456700,1
chr10,43479183,43479583,1
chr10,43489503,43489903,2
chr10,43516863,43517263,1
chr10,43527754,43528154,1
chr10,43540790,43541190,1
chr10,43541679,43542079,2
chr10,43551505,43551905,2
chr10,43577497,43577897,2
chr10,43578988,43579388,1
chr10,43580699,43581099,2
chr10,43684249,43684649,2
chr10,43686455,43686855,0
chr10,43687290,43687690,2
chr10,43742677,43743077,2
chr10,43841011,43841411,0
chr10,43901575,43901975,2
chr10,43918930,43919330,4
chr10,43939096,43939496,2
chr10,43993241,43993641,0
chr10,44004221,44004621,1
chr10,44005636,44006036,2
chr10,44060560,44060960,3
chr10,44071100,44071500,0
chr10,44148798,44149198,1
chr10,44208549,44208949,0
chr10,44265759,44266159,4
chr10,44268173,44268573,2
chr10,44308321,44308721,0
chr10,44315249,44315649,1
chr10,44325768,44326168,3
chr10,44368626,44369026,2
chr10,44370681,44371081,2
chr10,44390236,44390636,2
chr10,44391928,44392328,0
chr10,44409022,44409422,2
chr10,44427914,44428314,0
chr10,44434786,44435186,0
chr10,44441096,44441496,2
chr10,44458494,44458894,1
chr10,44483103,44483503,3
chr10,44506981,44507381,0
chr10,44515876,44516276,1
chr10,44520223,44520623,0
chr10,44520737,44521137,0
chr10,44527145,44527545,0
chr10,44529310,44529710,0
chr10,44698579,44698979,3
chr10,44699626,44700026,2
chr10,44716577,44716977,0
chr10,44721725,44722125,2
chr10,44731003,44731403,0
chr10,44862108,44862508,3
chr10,44945168,44945568,2
chr10,45009556,45009956,2
chr10,45048555,45048955,2
chr10,45051125,45051525,2
chr10,45066912,45067312,2
chr10,45072378,45072778,3
chr10,45074159,45074559,2
chr10,45075647,45076047,2
chr10,45082689,45083089,0
chr10,45084145,45084545,4
chr10,45091453,45091853,0
chr10,45092272,45092672,3
chr10,45098658,45099058,3
chr10,45121664,45122064,0
chr10,45122481,45122881,0
chr10,45132524,45132924,0
chr10,45151127,45151527,2
chr10,45193474,45193874,3
chr10,45194589,45194989,3
chr10,45217810,45218210,0
chr10,45288331,45288731,1
chr10,45289297,45289697,1
chr10,45335637,45336037,1
chr10,45486297,45486697,2
chr10,45577826,45578226,2
chr10,45800053,45800453,1
chr10,46605871,46606271,0
chr10,46689830,46690230,0
chr10,46730846,46731246,0
chr10,46733856,46734256,0
chr10,46741106,46741506,0
chr10,46777024,46777424,2
chr10,46922637,46923037,2
chr10,46936558,46936958,3
chr10,47517859,47518259,0
chr10,47631376,47631776,0
chr10,48663256,48663656,0
chr10,48736848,48737248,3
chr10,48843341,48843741,0
chr10,49136839,49137239,3
chr10,49137847,49138247,1
chr10,49417293,49417693,0
chr10,49782982,49783382,1
chr10,49788557,49788957,1
chr10,49908117,49908517,0
chr10,50483497,50483897,2
chr10,50592483,50592883,0
chr10,50654209,50654609,3
chr10,50698876,50699276,4
chr10,50740763,50741163,2
chr10,50747061,50747461,3
chr10,50838780,50839180,2
chr10,50894418,50894818,2
chr10,50900963,50901363,2
chr10,50902855,50903255,4
chr10,51232235,51232635,3
chr10,51238084,51238484,0
chr10,51328719,51329119,3
chr10,51329444,51329844,1
chr10,51414493,51414893,0
chr10,51417385,51417785,2
chr10,51463754,51464154,3
chr10,51553366,51554137,2
chr10,51612237,51612637,0
chr10,51615127,51615527,0
chr10,51641453,51641853,0
chr10,51677673,51678073,2
chr10,51832527,51832927,1
chr10,52022338,52022738,1
chr10,52027487,52027887,4
chr10,52029691,52030091,0
chr10,52233380,52233780,1
chr10,52246211,52246611,0
chr10,52253281,52253681,1
chr10,52264162,52264562,0
chr10,52272923,52273323,0
chr10,52273968,52274368,0
chr10,52276466,52276866,0
chr10,52278114,52278514,0
chr10,52284558,52284958,2
chr10,52289239,52289639,0
chr10,52295880,52296280,3
chr10,52297710,52298110,1
chr10,52298594,52298994,2
chr10,52343357,52343757,2
chr10,52381932,52382332,1
chr10,52385114,52385514,1
chr10,52417261,52417661,0
chr10,52512400,52512800,1
chr10,52545531,52545931,1
chr10,52648635,52649035,4
chr10,52690251,52690651,2
chr10,52704635,52705035,1
chr10,52877372,52877772,3
chr10,52896736,52897136,0
chr10,53018092,53018492,2
chr10,53114996,53115396,0
chr10,53150903,53151303,0
chr10,53153528,53153928,2
chr10,53235319,53235719,3
chr10,53283501,53283901,0
chr10,53348332,53348732,2
chr10,53379692,53380092,2
chr10,53412897,53413297,0
chr10,53459804,53460204,3
chr10,53461422,53461822,0
chr10,53503448,53503848,2
chr10,53525438,53525838,3
chr10,53527997,53528397,0
chr10,53528478,53528878,2
chr10,53580197,53580597,3
chr10,53596667,53597067,2
chr10,53598852,53599252,0
chr10,53626825,53627225,0
chr10,53629868,53630268,0
chr10,53750851,53751251,2
chr10,54059073,54059473,3
chr10,54075612,54076012,2
chr10,54509732,54510132,3
chr10,54510708,54511108,1
chr10,54667834,54668234,0
chr10,55537496,55537896,3
chr10,55768611,55769011,2
chr10,55929047,55929447,0
chr10,55978071,55978471,0
chr10,55980119,55980519,1
chr10,55982684,55983084,0
chr10,56106641,56107041,2
chr10,56115155,56115555,2
chr10,56228608,56229008,2
chr10,56356648,56357048,0
chr10,56374140,56374540,0
chr10,56376029,56376429,2
chr10,56378604,56379004,2
chr10,56401369,56401769,2
chr10,56406831,56407231,2
chr10,56425189,56425589,2
chr10,56426285,56426685,0
chr10,56431692,56432092,2
chr10,56453634,56454034,1
chr10,56486696,56487096,0
chr10,57210718,57211118,3
chr10,57350038,57350438,3
chr10,57447998,57448398,1
chr10,57463310,57463710,1
chr10,57477258,57477658,3
chr10,57486060,57486460,0
chr10,57489883,57490283,1
chr10,57492039,57492439,0
chr10,57532325,57532725,2
chr10,57536805,57537205,3
chr10,57539532,57539932,0
chr10,57577304,57577704,0
chr10,57631878,57632278,2
chr10,57743597,57743997,2
chr10,57763012,57763412,3
chr10,57794906,57795306,2
chr10,58255284,58255684,2
chr10,58310697,58311097,0
chr10,58323207,58323607,0
chr10,58326256,58326656,0
chr10,58355874,58356274,0
chr10,58359118,58359518,2
chr10,58364024,58364424,3
chr10,58365109,58365509,2
chr10,58371387,58371787,2
chr10,58394217,58394617,0
chr10,58446639,58447039,1
chr10,58495707,58496107,2
chr10,58497764,58498164,0
chr10,58531296,58531696,0
chr10,58532171,58532571,2
chr10,58536353,58536753,0
chr10,58540646,58541046,2
chr10,58559142,58559542,0
chr10,58559814,58560214,2
chr10,58594417,58594817,0
chr10,58601336,58601736,0
chr10,58627618,58628018,3
chr10,58651228,58651628,1
chr10,58651991,58652391,2
chr10,58675537,58675937,2
chr10,58800918,58801318,0
chr10,58812134,58812534,2
chr10,58908348,58908748,0
chr10,59072304,59072704,3
chr10,59103091,59103491,3
chr10,59166543,59166943,3
chr10,59221640,59222040,2
chr10,59292553,59292953,0
chr10,59295530,59295930,1
chr10,59296239,59296639,2
chr10,59323078,59323478,2
chr10,59354384,59354784,3
chr10,59380454,59380854,0
chr10,59453816,59454216,2
chr10,59454643,59455043,0
chr10,59467289,59467689,3
chr10,59501868,59502268,0
chr10,59537539,59537939,3
chr10,59539431,59539831,3
chr10,59547417,59547817,2
chr10,59558555,59558955,0
chr10,59560239,59560639,3
chr10,59577809,59578209,2
chr10,59580695,59581095,2
chr10,59586841,59587241,1
chr10,59593813,59594213,0
chr10,59616566,59616966,0
chr10,59641025,59641425,0
chr10,59689901,59690301,3
chr10,59702363,59702763,0
chr10,59710280,59710680,0
chr10,59753635,59754035,0
chr10,59795054,59795454,1
chr10,59819108,59819508,2
chr10,59821525,59821925,0
chr10,59843364,59843764,3
chr10,59865047,59865447,1
chr10,59879472,59879872,2
chr10,59892948,59893348,1
chr10,59894796,59895196,2
chr10,59899503,59899903,0
chr10,59907759,59908159,0
chr10,59909185,59909585,3
chr10,59916596,59916996,0
chr10,59919668,59920068,0
chr10,59920822,59921222,0
chr10,59943174,59943574,2
chr10,59947364,59947764,0
chr10,59948825,59949225,0
chr10,59951723,59952123,2
chr10,59953620,59954020,0
chr10,59957820,59958220,0
chr10,59963658,59964058,0
chr10,59964556,59964956,2
chr10,59970176,59970576,3
chr10,59974202,59974602,4
chr10,60002814,60003214,2
chr10,60028344,60028744,0
chr10,60029438,60029838,2
chr10,60050599,60050999,0
chr10,60081912,60082312,2
chr10,60106671,60107071,1
chr10,60125898,60126298,2
chr10,60134116,60134516,2
chr10,60141726,60142126,0
chr10,60148093,60148493,1
chr10,60162185,60162585,0
chr10,60163882,60164282,2
chr10,60166114,60166514,0
chr10,60170628,60171028,3
chr10,60175303,60175703,2
chr10,60191707,60192107,2
chr10,60193886,60194286,1
chr10,60215647,60216047,1
chr10,60218750,60219150,1
chr10,60237716,60238116,2
chr10,60239767,60240167,0
chr10,60240388,60240788,0
chr10,60245015,60245415,2
chr10,60246557,60246957,2
chr10,60250484,60250884,2
chr10,60253045,60253445,0
chr10,60257256,60257656,1
chr10,60277451,60277851,2
chr10,60299682,60300082,0
chr10,60305294,60305694,4
chr10,60346668,60347068,2
chr10,60351724,60352124,2
chr10,60407844,60408244,4
chr10,60418096,60418496,4
chr10,60536421,60536821,2
chr10,60539241,60539641,3
chr10,60553224,60553624,3
chr10,60686964,60687364,1
chr10,60723413,60723813,2
chr10,60724464,60724864,2
chr10,60726956,60727356,1
chr10,60727798,60728198,1
chr10,60742237,60742637,0
chr10,60752664,60753064,2
chr10,60756073,60756473,1
chr10,60760416,60760816,1
chr10,60768666,60769066,3
chr10,60774679,60775079,2
chr10,60778548,60778948,2
chr10,60779686,60780086,0
chr10,60783575,60783975,2
chr10,60811731,60812131,2
chr10,60814544,60814944,2
chr10,60826602,60827002,2
chr10,60828393,60828793,2
chr10,60831402,60831802,2
chr10,60834934,60835334,0
chr10,60845148,60845548,2
chr10,60934332,60934732,2
chr10,60948894,60949294,1
chr10,60952499,60952899,0
chr10,60985087,60985487,3
chr10,61024117,61024517,0
chr10,61064601,61065001,2
chr10,61068454,61068854,2
chr10,61069211,61069611,0
chr10,61074617,61075017,0
chr10,61080292,61080692,2
chr10,61086483,61086883,2
chr10,61089171,61089571,1
chr10,61147628,61148028,2
chr10,61168477,61168877,2
chr10,61175823,61176223,1
chr10,61199541,61199941,4
chr10,61201118,61201518,4
chr10,61211660,61212060,1
chr10,61212753,61213153,2
chr10,61233091,61233491,3
chr10,61273156,61273556,1
chr10,61275798,61276198,1
chr10,61286432,61286832,0
chr10,61315387,61315787,0
chr10,61325790,61326190,0
chr10,61336168,61336568,4
chr10,61339199,61339599,1
chr10,61343931,61344331,1
chr10,61351201,61351601,3
chr10,61356051,61356451,1
chr10,61357446,61357846,3
chr10,61365789,61366189,1
chr10,61375260,61375660,0
chr10,61383188,61383588,1
chr10,61398175,61398575,2
chr10,61399391,61399791,1
chr10,61402469,61402869,2
chr10,61406053,61406453,2
chr10,61408044,61408444,1
chr10,61415911,61416311,0
chr10,61423292,61423692,1
chr10,61424498,61424898,1
chr10,61440233,61440633,2
chr10,61452698,61453098,2
chr10,61466332,61466732,0
chr10,61468847,61469247,2
chr10,61475533,61475933,0
chr10,61486992,61487392,2
chr10,61492068,61492468,1
chr10,61536446,61536846,1
chr10,61602600,61603000,1
chr10,61605821,61606221,2
chr10,61616980,61617380,0
chr10,61618919,61619319,2
chr10,61625116,61625516,2
chr10,61646341,61646741,4
chr10,61648400,61648800,2
chr10,61680033,61680433,2
chr10,61695272,61695672,1
chr10,61714985,61715385,2
chr10,61750028,61750428,3
chr10,61753066,61753466,2
chr10,61783379,61783779,2
chr10,61787484,61787884,2
chr10,61795553,61795953,2
chr10,61820004,61820404,2
chr10,61821010,61821410,2
chr10,61828811,61829211,2
chr10,61830843,61831243,0
chr10,61832737,61833137,4
chr10,61834314,61834714,0
chr10,61845401,61845801,3
chr10,61906176,61906576,2
chr10,61915949,61916349,1
chr10,61929006,61929406,0
chr10,61936592,61936992,1
chr10,61967183,61967583,3
chr10,61978029,61978429,1
chr10,61979063,61979463,2
chr10,61980401,61980801,2
chr10,62000158,62000558,0
chr10,62012392,62012792,0
chr10,62029330,62029730,2
chr10,62031948,62032348,1
chr10,62033727,62034127,0
chr10,62036749,62037149,0
chr10,62061133,62061533,2
chr10,62105086,62105486,4
chr10,62110845,62111245,0
chr10,62132847,62133247,1
chr10,62135831,62136231,1
chr10,62183067,62183467,1
chr10,62231107,62231507,2
chr10,62233073,62233473,0
chr10,62242799,62243199,0
chr10,62261130,62261530,2
chr10,62282754,62283154,4
chr10,62287514,62287914,3
chr10,62311515,62311915,2
chr10,62314124,62314524,2
chr10,62328921,62329321,4
chr10,62329874,62330274,0
chr10,62337096,62337496,1
chr10,62338216,62338616,0
chr10,62340079,62340479,2
chr10,62410950,62411350,1
chr10,62411748,62412148,1
chr10,62449638,62450038,0
chr10,62451813,62452213,1
chr10,62452623,62453023,3
chr10,62474948,62475348,3
chr10,62475986,62476386,3
chr10,62477014,62477414,3
chr10,62481399,62481799,0
chr10,62486732,62487132,2
chr10,62488274,62488674,1
chr10,62491664,62492064,0
chr10,62502200,62502600,0
chr10,62508534,62508934,1
chr10,62514144,62514544,3
chr10,62522372,62522772,2
chr10,62549775,62550175,1
chr10,62578281,62578681,2
chr10,62590220,62590620,0
chr10,62602095,62602495,2
chr10,62651106,62651506,0
chr10,62665042,62665442,2
chr10,62683031,62683431,0
chr10,62691261,62691661,0
chr10,62725677,62726077,1
chr10,62791203,62791603,0
chr10,62792179,62792579,2
chr10,62793693,62794093,2
chr10,62794177,62794577,0
chr10,62804087,62804487,2
chr10,62830484,62830884,0
chr10,62841929,62842329,2
chr10,62843757,62844157,3
chr10,62845309,62845709,0
chr10,62847128,62847528,2
chr10,62865218,62865618,0
chr10,62866292,62866692,1
chr10,62884103,62884503,0
chr10,62886564,62886964,1
chr10,62892846,62893246,3
chr10,62894464,62894864,0
chr10,62895426,62895826,2
chr10,62896038,62896438,2
chr10,62897851,62898251,0
chr10,62902805,62903205,3
chr10,62904442,62904842,0
chr10,62906352,62906752,0
chr10,62920430,62920830,1
chr10,62946774,62947174,1
chr10,62980167,62980567,1
chr10,62983448,62983848,1
chr10,62990684,62991084,0
chr10,62994220,62994620,0
chr10,63023764,63024164,2
chr10,63025070,63025470,3
chr10,63054064,63054464,2
chr10,63057269,63057669,0
chr10,63065999,63066399,2
chr10,63089427,63089827,1
chr10,63100099,63100499,1
chr10,63135764,63136164,1
chr10,63153561,63153961,4
chr10,63179650,63180050,0
chr10,63182375,63182775,3
chr10,63184476,63184876,2
chr10,63192337,63192737,4
chr10,63195026,63195426,1
chr10,63201374,63201774,0
chr10,63237178,63237578,2
chr10,63243613,63244013,2
chr10,63258719,63259119,3
chr10,63271952,63272352,1
chr10,63283841,63284241,0
chr10,63308947,63309347,2
chr10,63316157,63316557,3
chr10,63338926,63339326,2
chr10,63344701,63345101,2
chr10,63348364,63348764,0
chr10,63351104,63351504,0
chr10,63360491,63360891,0
chr10,63366072,63366472,2
chr10,63370763,63371163,3
chr10,63382618,63383018,0
chr10,63386417,63386817,0
chr10,63422099,63422499,0
chr10,63428647,63429047,1
chr10,63429470,63429870,2
chr10,63523937,63524337,0
chr10,63541683,63542083,0
chr10,63574204,63574604,4
chr10,63582584,63582984,4
chr10,63652729,63653129,2
chr10,64090086,64090486,2
chr10,64668615,64669015,0
chr10,64736593,64736993,0
chr10,64741814,64742214,0
chr10,64744150,64744550,0
chr10,65033510,65033910,0
chr10,65696152,65696552,2
chr10,66499727,66500127,3
chr10,66547522,66547922,3
chr10,66814439,66814839,2
chr10,66816696,66817096,2
chr10,66817872,66818272,2
chr10,66864419,66864819,3
chr10,66897004,66897404,3
chr10,66909310,66909710,2
chr10,66911279,66911679,0
chr10,66913644,66914044,0
chr10,66915834,66916234,1
chr10,66917806,66918206,0
chr10,66920581,66920981,2
chr10,66925772,66926172,3
chr10,66930664,66931064,0
chr10,66969551,66969951,0
chr10,66979952,66980352,0
chr10,66983060,66983460,0
chr10,66994525,66995221,0
chr10,67003212,67003612,0
chr10,67011076,67011476,1
chr10,67016818,67017218,0
chr10,67025773,67026173,0
chr10,67029217,67029617,2
chr10,67034618,67035018,3
chr10,67043348,67043748,2
chr10,67045560,67045960,1
chr10,67048430,67048830,3
chr10,67061375,67061775,0
chr10,67061938,67062338,3
chr10,67065920,67066320,3
chr10,67069817,67070217,2
chr10,67071975,67072375,0
chr10,67083840,67084240,0
chr10,67100241,67100641,0
chr10,67102081,67102481,1
chr10,67107027,67107427,3
chr10,67110900,67111300,0
chr10,67115695,67116095,2
chr10,67119238,67119638,0
chr10,67126333,67126733,2
chr10,67151711,67152111,3
chr10,67185515,67185915,0
chr10,67187309,67187709,2
chr10,67189043,67189443,3
chr10,67192468,67192868,2
chr10,67223986,67224386,0
chr10,67229852,67230252,0
chr10,67230465,67230865,2
chr10,67247110,67247510,1
chr10,67264928,67265328,1
chr10,67285264,67285664,2
chr10,67314982,67315382,0
chr10,67317920,67318320,2
chr10,67329606,67330006,3
chr10,67425404,67425804,3
chr10,67458860,67459260,3
chr10,67461327,67461727,0
chr10,67461876,67462276,2
chr10,67537496,67537896,0
chr10,67538514,67538914,1
chr10,67549010,67549410,0
chr10,67648029,67648429,4
chr10,67698669,67699069,0
chr10,67729268,67729668,4
chr10,67766160,67766560,1
chr10,67821380,67821780,2
chr10,67912377,67912777,0
chr10,67943508,67943908,0
chr10,67979433,67979833,2
chr10,67984559,67984959,2
chr10,67998085,67998485,2
chr10,68008616,68009016,2
chr10,68009284,68009684,0
chr10,68013072,68013472,2
chr10,68029025,68029425,2
chr10,68043996,68044396,2
chr10,68090050,68090450,1
chr10,68091804,68092204,2
chr10,68094875,68095275,0
chr10,68096762,68097162,0
chr10,68097881,68098281,2
chr10,68099822,68100222,0
chr10,68102538,68102938,3
chr10,68104443,68104843,3
chr10,68111258,68111658,2
chr10,68112256,68112656,3
chr10,68115024,68115424,0
chr10,68127325,68127725,0
chr10,68128768,68129168,0
chr10,68131327,68131727,0
chr10,68136761,68137161,0
chr10,68142483,68142883,0
chr10,68145628,68146028,1
chr10,68146847,68147247,1
chr10,68148506,68148906,1
chr10,68156108,68156508,2
chr10,68156921,68157321,0
chr10,68171912,68172312,0
chr10,68180353,68180753,2
chr10,68212236,68212636,2
chr10,68228478,68228878,0
chr10,68231422,68231822,0
chr10,68233866,68234266,1
chr10,68236334,68236734,1
chr10,68237063,68237463,2
chr10,68239994,68240394,0
chr10,68241183,68241583,3
chr10,68248623,68249023,3
chr10,68249510,68249910,1
chr10,68252609,68253009,2
chr10,68253611,68254011,3
chr10,68257368,68257768,0
chr10,68259709,68260109,0
