chrom,start,end,Fresh,Fix,HexFix
chr10,35835227,35835627,111,38,45
chr10,35907688,35908088,42,21,19
chr10,35943324,35943724,80,31,17
chr10,36078183,36078583,58,20,20
chr10,36087621,36088021,53,18,12
chr10,36304713,36305113,12,8,12
chr10,36396520,36396920,12,7,12
chr10,36506831,36507231,85,11,39
chr10,36546673,36547073,23,3,16
chr10,36547741,36548141,169,56,52
chr10,36611485,36611885,209,46,39
chr10,36625241,36625641,14,13,6
chr10,36803739,36804139,50,4,12
chr10,36850262,36850662,27,6,20
chr10,36894052,36894452,72,29,21
chr10,36899334,36899734,17,8,7
chr10,36923979,36924379,91,57,32
chr10,36935877,36936277,205,42,69
chr10,36974143,36974543,251,23,94
chr10,36981883,36982283,46,14,18
chr10,37000854,37001254,52,11,20
chr10,37014266,37014666,31,3,19
chr10,37015744,37016144,86,24,30
chr10,37017177,37017577,14,8,6
chr10,37028608,37029008,26,15,11
chr10,37072114,37072514,23,3,17
chr10,37136979,37137379,177,18,82
chr10,37138781,37139181,73,25,24
chr10,37141163,37141563,135,28,38
chr10,37212439,37212839,37,8,21
chr10,37223334,37223734,48,13,23
chr10,37231186,37231586,33,6,14
chr10,37231996,37232396,22,10,6
chr10,37377893,37378293,46,25,13
chr10,37555845,37556245,24,5,17
chr10,37667036,37667436,54,15,11
chr10,37725471,37725871,19,12,8
chr10,37841773,37842173,21,6,5
chr10,38156915,38157315,58,16,7
chr10,38224267,38224667,14,3,16
chr10,38553649,38554049,45,13,17
chr10,38609664,38610064,139,48,22
chr10,38849976,38850376,44,19,21
chr10,38894681,38895081,77,23,21
chr10,38965611,38966011,27,15,11
chr10,38977546,38977946,17,11,1
chr10,39066945,39067345,46,10,11
chr10,39106850,39107250,99,23,35
chr10,39114326,39114726,35,8,10
chr10,39118680,39119080,28,14,9
chr10,39133865,39134265,112,21,56
chr10,39158319,39158719,34,6,16
chr10,39170213,39170613,40,6,22
chr10,39171249,39171649,111,19,37
chr10,39172143,39172543,15,6,15
chr10,39198225,39198625,39,19,9
chr10,39224525,39224925,46,12,10
chr10,39239775,39240175,63,14,16
chr10,39369480,39369880,319,45,87
chr10,39451034,39451434,34,13,8
chr10,39498224,39498624,30,6,8
chr10,39503236,39503636,119,43,31
chr10,39517525,39517925,67,9,26
chr10,39524362,39524762,20,9,6
chr10,39533121,39533521,16,1,13
chr10,39534292,39534692,62,16,24
chr10,39552532,39552932,29,9,0
chr10,39572683,39573083,53,11,10
chr10,39590011,39590411,25,13,12
chr10,39590703,39591103,18,11,7
chr10,39592493,39592893,93,42,22
chr10,39613063,39613463,75,18,20
chr10,39618414,39618814,21,11,12
chr10,39632110,39632510,34,10,8
chr10,39633185,39633585,71,19,22
chr10,39640865,39641265,14,5,20
chr10,39650328,39650728,118,34,30
chr10,39659581,39659981,92,16,13
chr10,39674764,39675164,33,14,10
chr10,39689220,39689620,15,10,10
chr10,39731327,39731727,279,40,113
chr10,39735717,39736117,12,10,6
chr10,39736212,39736612,78,18,26
chr10,39752623,39753023,30,10,3
chr10,39768163,39768563,47,9,6
chr10,39899001,39899401,211,28,58
chr10,39960053,39960453,112,19,27
chr10,39967495,39967895,29,5,18
chr10,39975687,39976087,96,18,32
chr10,39979169,39979569,74,14,7
chr10,39983370,39983770,26,7,2
chr10,40006938,40007338,18,10,1
chr10,40025136,40025536,40,7,8
chr10,40142141,40142541,229,59,52
chr10,40212451,40212851,133,31,52
chr10,40237540,40237940,41,2,17
chr10,40246838,40247238,136,22,22
chr10,40258465,40258865,374,151,119
chr10,40284635,40285035,33,5,19
chr10,40302076,40302476,254,69,71
chr10,40310200,40310600,66,7,28
chr10,40349001,40349401,467,102,138
chr10,40359101,40359501,47,15,9
chr10,40362944,40363344,172,36,38
chr10,40364028,40364428,20,9,17
chr10,40364607,40365007,69,19,13
chr10,40370195,40370595,22,3,20
chr10,40372157,40372557,39,5,2
chr10,40390505,40390905,21,10,2
chr10,40420911,40421311,20,9,10
chr10,40425713,40426113,150,41,25
chr10,40440868,40441268,24,9,15
chr10,40442084,40442484,80,19,18
chr10,40640448,40640848,32,5,13
chr10,40683318,40683718,97,13,24
chr10,40809370,40809770,104,22,9
chr10,40816411,40816811,43,9,4
chr10,40840121,40840521,32,10,2
chr10,40883315,40883715,369,64,102
chr10,40897541,40897941,13,8,2
chr10,41015708,41016108,22,3,14
chr10,41071758,41072158,72,6,15
chr10,41213125,41213525,22,10,4
chr10,41288763,41289163,72,13,24
chr10,41293032,41293432,61,15,17
chr10,41299496,41299896,20,16,7
chr10,41300207,41300607,65,26,16
chr10,41303397,41303797,84,16,39
chr10,41376342,41376742,22,13,6
chr10,41401057,41401457,121,17,19
chr10,41410792,41411192,49,17,18
chr10,41415363,41415763,149,30,29
chr10,41420467,41420867,27,13,9
chr10,41435137,41435537,131,20,30
chr10,41450135,41450535,167,44,82
chr10,41464599,41464999,65,14,9
chr10,41467310,41467710,167,38,34
chr10,41472878,41473278,164,69,53
chr10,41476145,41476545,71,19,25
chr10,41477621,41478021,82,37,26
chr10,41478850,41479250,18,5,15
chr10,41481091,41481491,51,4,22
chr10,41490197,41490597,200,30,58
chr10,41505523,41505923,98,15,27
chr10,41519273,41519673,254,33,97
chr10,41565152,41565552,35,1,17
chr10,41606601,41607001,25,15,4
chr10,41607315,41607715,56,18,8
chr10,41627090,41627490,28,9,10
chr10,41678731,41679131,33,4,14
chr10,41682708,41683108,37,13,13
chr10,41684669,41685069,63,8,6
chr10,41690189,41690589,45,10,17
chr10,41757197,41757597,52,13,16
chr10,41760896,41761296,53,17,14
chr10,41763798,41764198,234,69,55
chr10,41792350,41792750,100,60,24
chr10,41805896,41806296,51,7,11
chr10,41809904,41810304,367,102,138
chr10,41813831,41814231,18,14,4
chr10,41830213,41830613,55,20,20
chr10,41887179,41887579,246,29,79
chr10,41919608,41920008,22,8,6
chr10,41986132,41986532,20,10,8
chr10,41997600,41998000,267,61,90
chr10,42002291,42002691,51,3,12
chr10,42018264,42018664,67,11,6
chr10,42024379,42024779,22,11,7
chr10,42029001,42029401,23,5,14
chr10,42029482,42029882,40,10,4
chr10,42030991,42031391,61,15,14
chr10,42064464,42064864,59,3,16
chr10,42072719,42073119,59,11,21
chr10,42105986,42106386,45,13,18
chr10,42108262,42108662,116,19,39
chr10,42135301,42135701,42,8,10
chr10,42152458,42152858,15,10,8
chr10,42178797,42179197,127,18,17
chr10,42188069,42188469,19,11,7
chr10,42221332,42221732,47,13,31
chr10,42226198,42226598,31,12,11
chr10,42230599,42230999,26,11,6
chr10,42238244,42238644,33,17,5
chr10,42238882,42239282,26,13,2
chr10,42246471,42246871,73,17,17
chr10,42254392,42254792,34,14,17
chr10,42269252,42269652,22,5,15
chr10,42277584,42277984,366,97,131
chr10,42308161,42308561,66,10,15
chr10,42390415,42390815,28,13,12
chr10,42405465,42405865,56,10,13
chr10,42416039,42416439,32,22,14
chr10,42416699,42417099,25,10,5
chr10,42417620,42418020,47,20,2
chr10,42464225,42464625,67,31,27
chr10,42464820,42465220,194,59,46
chr10,42468796,42469196,19,6,2
chr10,42474970,42475370,63,9,20
chr10,42476435,42476835,21,8,14
chr10,42478313,42478713,230,53,62
chr10,42501834,42502234,421,80,119
chr10,42504321,42504721,19,12,5
chr10,42545781,42546181,49,4,13
chr10,42562255,42562655,82,16,11
chr10,42574681,42575081,59,16,9
chr10,42579848,42580248,40,3,17
chr10,42583260,42583660,56,9,13
chr10,42584215,42584615,28,5,20
chr10,42591348,42591748,48,4,12
chr10,42614036,42614436,46,12,5
chr10,42633192,42633592,24,10,6
chr10,42637208,42637608,57,11,14
chr10,42643609,42644009,28,8,16
chr10,42644252,42644652,12,9,15
chr10,42646314,42646714,91,25,19
chr10,42669910,42670310,39,10,11
chr10,42678717,42679117,252,35,39
chr10,42680745,42681145,15,15,11
chr10,42697000,42697400,68,5,16
chr10,42715359,42715759,43,10,9
chr10,42761267,42761667,220,36,77
chr10,42800883,42801283,48,12,6
chr10,42842158,42842558,51,11,9
chr10,42950199,42950599,72,21,34
chr10,42950958,42951358,26,8,10
chr10,42958106,42958506,63,12,17
chr10,42968364,42968764,101,18,21
chr10,42972744,42973144,62,9,11
chr10,42988629,42989029,43,8,17
chr10,43043397,43043797,46,13,13
chr10,43155049,43155449,92,16,18
chr10,43174384,43174784,71,2,17
chr10,43221214,43221614,174,41,63
chr10,43222149,43222549,19,0,14
chr10,43226407,43226807,34,11,14
chr10,43255701,43256101,42,21,26
chr10,43276233,43276633,83,32,15
chr10,43315240,43315640,35,6,26
chr10,43438470,43438870,25,16,3
chr10,43439416,43439816,82,26,19
chr10,43452388,43452788,30,12,9
chr10,43456300,43456700,18,5,13
chr10,43479183,43479583,54,8,21
chr10,43489503,43489903,84,21,27
chr10,43516863,43517263,40,6,16
chr10,43527754,43528154,42,9,21
chr10,43540790,43541190,290,32,86
chr10,43541679,43542079,22,6,13
chr10,43551505,43551905,22,8,17
chr10,43577497,43577897,22,6,14
chr10,43578988,43579388,129,16,39
chr10,43580699,43581099,105,21,25
chr10,43684249,43684649,85,17,23
chr10,43686455,43686855,24,9,5
chr10,43687290,43687690,25,8,18
chr10,43742677,43743077,155,34,43
chr10,43841011,43841411,43,11,8
chr10,43901575,43901975,144,21,28
chr10,43918930,43919330,24,1,11
chr10,43939096,43939496,145,29,33
chr10,43993241,43993641,61,17,16
chr10,44004221,44004621,54,6,17
chr10,44005636,44006036,48,13,23
chr10,44060560,44060960,20,11,1
chr10,44071100,44071500,26,10,10
chr10,44148798,44149198,114,14,47
chr10,44208549,44208949,31,10,10
chr10,44265759,44266159,68,4,21
chr10,44268173,44268573,284,61,105
chr10,44308321,44308721,47,17,14
chr10,44315249,44315649,48,6,15
chr10,44325768,44326168,32,11,2
chr10,44368626,44369026,66,10,9
chr10,44370681,44371081,85,12,22
chr10,44390236,44390636,46,13,16
chr10,44391928,44392328,361,103,87
chr10,44409022,44409422,117,28,35
chr10,44427914,44428314,262,56,72
chr10,44434786,44435186,70,23,20
chr10,44441096,44441496,44,10,15
chr10,44458494,44458894,133,13,32
chr10,44483103,44483503,78,21,11
chr10,44506981,44507381,14,8,5
chr10,44515876,44516276,27,6,20
chr10,44520223,44520623,44,12,8
chr10,44520737,44521137,25,10,6
chr10,44527145,44527545,41,14,16
chr10,44529310,44529710,144,43,34
chr10,44698579,44698979,34,13,3
chr10,44699626,44700026,65,11,10
chr10,44716577,44716977,109,34,24
chr10,44721725,44722125,81,19,26
chr10,44731003,44731403,99,24,16
chr10,44862108,44862508,16,9,4
chr10,44945168,44945568,101,10,12
chr10,45009556,45009956,54,10,12
chr10,45048555,45048955,108,20,23
chr10,45051125,45051525,98,15,19
chr10,45066912,45067312,239,34,61
chr10,45072378,45072778,244,93,63
chr10,45074159,45074559,18,8,10
chr10,45075647,45076047,50,10,17
chr10,45082689,45083089,23,13,17
chr10,45084145,45084545,19,2,16
chr10,45091453,45091853,137,47,44
chr10,45092272,45092672,127,46,24
chr10,45098658,45099058,46,27,14
chr10,45121664,45122064,44,22,19
chr10,45122481,45122881,22,13,11
chr10,45132524,45132924,25,12,8
chr10,45151127,45151527,30,8,11
chr10,45193474,45193874,44,9,3
chr10,45194589,45194989,22,10,4
chr10,45217810,45218210,119,39,35
chr10,45288331,45288731,32,6,18
chr10,45289297,45289697,65,7,25
chr10,45335637,45336037,40,5,14
chr10,45486297,45486697,183,27,55
chr10,45577826,45578226,124,23,51
chr10,45800053,45800453,15,3,21
chr10,46605871,46606271,15,10,10
chr10,46689830,46690230,60,19,17
chr10,46730846,46731246,26,16,13
chr10,46733856,46734256,84,31,21
chr10,46741106,46741506,42,17,12
chr10,46777024,46777424,24,12,17
chr10,46922637,46923037,50,10,15
chr10,46936558,46936958,16,15,5
chr10,47517859,47518259,57,12,6
chr10,47631376,47631776,141,35,27
chr10,48663256,48663656,40,15,10
chr10,48736848,48737248,44,18,7
chr10,48843341,48843741,106,55,38
chr10,49136839,49137239,53,31,16
chr10,49137847,49138247,66,10,22
chr10,49417293,49417693,239,78,52
chr10,49782982,49783382,28,4,9
chr10,49788557,49788957,72,6,19
chr10,49908117,49908517,70,20,17
chr10,50483497,50483897,28,11,16
chr10,50592483,50592883,253,71,83
chr10,50654209,50654609,23,9,3
chr10,50698876,50699276,16,0,13
chr10,50740763,50741163,48,12,14
chr10,50747061,50747461,21,8,1
chr10,50838780,50839180,18,6,12
chr10,50894418,50894818,98,26,44
chr10,50900963,50901363,30,8,14
chr10,50902855,50903255,19,2,20
chr10,51232235,51232635,12,11,2
chr10,51238084,51238484,61,17,10
chr10,51328719,51329119,14,8,1
chr10,51329444,51329844,14,3,12
chr10,51414493,51414893,8,13,10
chr10,51417385,51417785,154,31,36
chr10,51463754,51464154,285,97,59
chr10,51553366,51554137,40,15,28
chr10,51612237,51612637,33,10,5
chr10,51615127,51615527,43,22,19
chr10,51641453,51641853,60,25,29
chr10,51677673,51678073,55,15,21
chr10,51832527,51832927,21,6,17
chr10,52022338,52022738,85,10,32
chr10,52027487,52027887,41,2,18
chr10,52029691,52030091,22,11,8
chr10,52233380,52233780,87,13,40
chr10,52246211,52246611,89,35,30
chr10,52253281,52253681,23,4,18
chr10,52264162,52264562,15,11,13
chr10,52272923,52273323,44,24,15
chr10,52273968,52274368,165,70,51
chr10,52276466,52276866,20,10,8
chr10,52278114,52278514,228,69,82
chr10,52284558,52284958,39,14,19
chr10,52289239,52289639,40,20,17
chr10,52295880,52296280,47,23,6
chr10,52297710,52298110,29,6,18
chr10,52298594,52298994,26,8,8
chr10,52343357,52343757,24,8,17
chr10,52381932,52382332,324,41,113
chr10,52385114,52385514,13,2,12
chr10,52417261,52417661,386,82,131
chr10,52512400,52512800,15,4,11
chr10,52545531,52545931,43,5,21
chr10,52648635,52649035,22,2,14
chr10,52690251,52690651,127,19,43
chr10,52704635,52705035,21,5,13
chr10,52877372,52877772,27,12,6
chr10,52896736,52897136,49,19,11
chr10,53018092,53018492,19,9,14
chr10,53114996,53115396,16,10,12
chr10,53150903,53151303,23,10,11
chr10,53153528,53153928,43,9,12
chr10,53235319,53235719,25,8,2
chr10,53283501,53283901,24,9,7
chr10,53348332,53348732,63,12,14
chr10,53379692,53380092,196,38,59
chr10,53412897,53413297,102,26,16
chr10,53459804,53460204,58,29,8
chr10,53461422,53461822,15,10,11
chr10,53503448,53503848,67,15,22
chr10,53525438,53525838,194,85,29
chr10,53527997,53528397,11,9,13
chr10,53528478,53528878,26,8,17
chr10,53580197,53580597,52,19,10
chr10,53596667,53597067,187,42,118
chr10,53598852,53599252,44,22,29
chr10,53626825,53627225,19,9,11
chr10,53629868,53630268,259,89,87
chr10,53750851,53751251,50,6,8
chr10,54059073,54059473,20,19,6
chr10,54075612,54076012,185,34,53
chr10,54509732,54510132,49,28,11
chr10,54510708,54511108,36,7,26
chr10,54667834,54668234,115,46,29
chr10,55537496,55537896,44,23,9
chr10,55768611,55769011,18,6,12
chr10,55929047,55929447,31,12,10
chr10,55978071,55978471,79,24,16
chr10,55980119,55980519,19,4,15
chr10,55982684,55983084,20,18,14
chr10,56106641,56107041,45,10,14
chr10,56115155,56115555,109,21,32
chr10,56228608,56229008,141,30,46
chr10,56356648,56357048,23,12,14
chr10,56374140,56374540,308,72,48
chr10,56376029,56376429,35,8,17
chr10,56378604,56379004,55,13,29
chr10,56401369,56401769,83,14,21
chr10,56406831,56407231,32,9,10
chr10,56425189,56425589,40,10,16
chr10,56426285,56426685,217,42,39
chr10,56431692,56432092,43,10,11
chr10,56453634,56454034,19,4,17
chr10,56486696,56487096,87,21,16
chr10,57210718,57211118,21,13,4
chr10,57350038,57350438,17,14,3
chr10,57447998,57448398,15,6,26
chr10,57463310,57463710,25,4,13
chr10,57477258,57477658,60,25,10
chr10,57486060,57486460,262,77,85
chr10,57489883,57490283,24,3,20
chr10,57492039,57492439,126,35,28
chr10,57532325,57532725,166,28,40
chr10,57536805,57537205,57,36,15
chr10,57539532,57539932,15,8,6
chr10,57577304,57577704,15,10,6
chr10,57631878,57632278,94,14,15
chr10,57743597,57743997,19,6,16
chr10,57763012,57763412,14,19,10
chr10,57794906,57795306,44,9,16
chr10,58255284,58255684,209,23,42
chr10,58310697,58311097,32,10,8
chr10,58323207,58323607,434,202,192
chr10,58326256,58326656,29,16,11
chr10,58355874,58356274,12,8,10
chr10,58359118,58359518,15,7,9
chr10,58364024,58364424,31,12,6
chr10,58365109,58365509,80,18,18
chr10,58371387,58371787,30,13,19
chr10,58394217,58394617,23,7,5
chr10,58446639,58447039,255,32,79
chr10,58495707,58496107,18,7,13
chr10,58497764,58498164,362,67,90
chr10,58531296,58531696,194,55,52
chr10,58532171,58532571,145,20,24
chr10,58536353,58536753,27,10,7
chr10,58540646,58541046,57,11,10
chr10,58559142,58559542,48,13,8
chr10,58559814,58560214,47,10,19
chr10,58594417,58594817,62,13,8
chr10,58601336,58601736,25,14,9
chr10,58627618,58628018,20,10,2
chr10,58651228,58651628,46,4,14
chr10,58651991,58652391,26,8,12
chr10,58675537,58675937,73,14,17
chr10,58800918,58801318,27,9,7
chr10,58812134,58812534,113,15,25
chr10,58908348,58908748,87,20,20
chr10,59072304,59072704,13,9,4
chr10,59103091,59103491,103,37,18
chr10,59166543,59166943,28,11,4
chr10,59221640,59222040,247,51,104
chr10,59292553,59292953,54,17,17
chr10,59295530,59295930,31,6,15
chr10,59296239,59296639,49,15,23
chr10,59323078,59323478,390,54,138
chr10,59354384,59354784,105,38,22
chr10,59380454,59380854,18,16,19
chr10,59453816,59454216,39,8,9
chr10,59454643,59455043,29,12,12
chr10,59467289,59467689,17,7,2
chr10,59501868,59502268,26,9,5
chr10,59537539,59537939,45,15,7
chr10,59539431,59539831,55,13,6
chr10,59547417,59547817,45,12,15
chr10,59558555,59558955,95,27,28
chr10,59560239,59560639,15,12,5
chr10,59577809,59578209,69,15,18
chr10,59580695,59581095,112,22,24
chr10,59586841,59587241,55,7,12
chr10,59593813,59594213,70,12,6
chr10,59616566,59616966,251,52,55
chr10,59641025,59641425,30,12,12
chr10,59689901,59690301,45,24,5
chr10,59702363,59702763,321,91,121
chr10,59710280,59710680,44,17,10
chr10,59753635,59754035,108,40,32
chr10,59795054,59795454,34,7,21
chr10,59819108,59819508,26,7,8
chr10,59821525,59821925,37,14,8
chr10,59843364,59843764,56,15,7
chr10,59865047,59865447,93,8,15
chr10,59879472,59879872,185,21,39
chr10,59892948,59893348,42,6,15
chr10,59894796,59895196,55,8,12
chr10,59899503,59899903,125,30,34
chr10,59907759,59908159,51,20,28
chr10,59909185,59909585,41,14,5
chr10,59916596,59916996,97,36,27
chr10,59919668,59920068,33,12,10
chr10,59920822,59921222,32,10,6
chr10,59943174,59943574,38,10,20
chr10,59947364,59947764,20,7,6
chr10,59948825,59949225,21,10,9
chr10,59951723,59952123,394,65,126
chr10,59953620,59954020,20,14,16
chr10,59957820,59958220,90,20,18
chr10,59963658,59964058,18,7,5
chr10,59964556,59964956,27,7,7
chr10,59970176,59970576,22,13,2
chr10,59974202,59974602,121,4,35
chr10,60002814,60003214,369,46,110
chr10,60028344,60028744,23,10,7
chr10,60029438,60029838,63,10,8
chr10,60050599,60050999,75,18,13
chr10,60081912,60082312,26,8,12
chr10,60106671,60107071,90,7,11
chr10,60125898,60126298,79,17,26
chr10,60134116,60134516,23,11,15
chr10,60141726,60142126,24,17,16
chr10,60148093,60148493,77,8,20
chr10,60162185,60162585,228,64,44
chr10,60163882,60164282,15,6,11
chr10,60166114,60166514,162,43,41
chr10,60170628,60171028,42,17,4
chr10,60175303,60175703,92,21,25
chr10,60191707,60192107,73,18,29
chr10,60193886,60194286,69,11,28
chr10,60215647,60216047,121,12,27
chr10,60218750,60219150,72,8,28
chr10,60237716,60238116,42,7,11
chr10,60239767,60240167,12,14,14
chr10,60240388,60240788,118,39,39
chr10,60245015,60245415,60,13,24
chr10,60246557,60246957,52,14,25
chr10,60250484,60250884,53,10,12
chr10,60253045,60253445,41,17,20
chr10,60257256,60257656,77,9,31
chr10,60277451,60277851,129,25,37
chr10,60299682,60300082,11,10,11
chr10,60305294,60305694,66,3,16
chr10,60346668,60347068,165,26,34
chr10,60351724,60352124,74,18,22
chr10,60407844,60408244,38,2,15
chr10,60418096,60418496,25,0,10
chr10,60536421,60536821,69,11,13
chr10,60539241,60539641,43,21,1
chr10,60553224,60553624,64,20,2
chr10,60686964,60687364,98,11,23
chr10,60723413,60723813,33,8,7
chr10,60724464,60724864,51,8,13
